cghr10_title,icd10_range,icd10_code,cghr10_age
Other,F00-F99,F72,neo
Other,F00-F99,F73,neo
Other,F00-F99,F74,neo
Other,F00-F99,F75,neo
Other,F00-F99,F76,neo
Other,F00-F99,F77,neo
Other,F00-F99,F78,neo
Other,F00-F99,F79,neo
Other,F00-F99,F80,neo
Other,F00-F99,F81,neo
Other,F00-F99,F82,neo
Other,F00-F99,F83,neo
Other,F00-F99,F84,neo
Other,F00-F99,F85,neo
Other,F00-F99,F86,neo
Other,F00-F99,F87,neo
Other,F00-F99,F88,neo
Other,F00-F99,F89,neo
Other,F00-F99,F90,neo
Other,F00-F99,F91,neo
Other,F00-F99,F92,neo
Other,F00-F99,F93,neo
Other,F00-F99,F94,neo
Other,F00-F99,F95,neo
Other,F00-F99,F96,neo
Other,F00-F99,F97,neo
Other,F00-F99,F98,neo
Other,F00-F99,F99,neo
Neonatal infections,G00-G09,G00,neo
Neonatal infections,G00-G09,G01,neo
Neonatal infections,G00-G09,G02,neo
Neonatal infections,G00-G09,G03,neo
Neonatal infections,G00-G09,G04,neo
Neonatal infections,G00-G09,G05,neo
Neonatal infections,G00-G09,G06,neo
Neonatal infections,G00-G09,G07,neo
Neonatal infections,G00-G09,G08,neo
Neonatal infections,G00-G09,G09,neo
Other,G10-G39,G10,neo
Other,G10-G39,G11,neo
Other,G10-G39,G12,neo
Other,G10-G39,G13,neo
Other,G10-G39,G14,neo
Other,G10-G39,G15,neo
Other,G10-G39,G16,neo
Other,G10-G39,G17,neo
Other,G10-G39,G18,neo
Other,G10-G39,G19,neo
Other,G10-G39,G20,neo
Other,G10-G39,G21,neo
Other,G10-G39,G22,neo
Other,G10-G39,G23,neo
Other,G10-G39,G24,neo
Other,G10-G39,G25,neo
Other,G10-G39,G26,neo
Other,G10-G39,G27,neo
Other,G10-G39,G28,neo
Other,G10-G39,G29,neo
Other,G10-G39,G30,neo
Other,G10-G39,G31,neo
Other,G10-G39,G32,neo
Other,G10-G39,G33,neo
Other,G10-G39,G34,neo
Other,G10-G39,G35,neo
Other,G10-G39,G36,neo
Other,G10-G39,G37,neo
Other,G10-G39,G38,neo
Other,G10-G39,G39,neo
Birth asphyxia and birth trauma,G40,G40,neo
Other,G41-G99,G41,neo
Other,G41-G99,G42,neo
Other,G41-G99,G43,neo
Other,G41-G99,G44,neo
Other,G41-G99,G45,neo
Other,G41-G99,G46,neo
Other,G41-G99,G47,neo
Other,G41-G99,G48,neo
Other,G41-G99,G49,neo
Other,G41-G99,G50,neo
Other,G41-G99,G51,neo
Other,G41-G99,G52,neo
Other,G41-G99,G53,neo
Other,G41-G99,G54,neo
Other,G41-G99,G55,neo
Other,G41-G99,G56,neo
Other,G41-G99,G57,neo
Other,G41-G99,G58,neo
Other,G41-G99,G59,neo
Other,G41-G99,G60,neo
Other,G41-G99,G61,neo
Other,G41-G99,G62,neo
Other,G41-G99,G63,neo
Other,G41-G99,G64,neo
Other,G41-G99,G65,neo
Other,G41-G99,G66,neo
Other,G41-G99,G67,neo
Other,G41-G99,G68,neo
Other,G41-G99,G69,neo
Other,G41-G99,G70,neo
Other,G41-G99,G71,neo
Other,G41-G99,G72,neo
Other,G41-G99,G73,neo
Other,G41-G99,G74,neo
Other,G41-G99,G75,neo
Other,G41-G99,G76,neo
Other,G41-G99,G77,neo
Other,G41-G99,G78,neo
Other,G41-G99,G79,neo
Other,G41-G99,G80,neo
Other,G41-G99,G81,neo
Other,G41-G99,G82,neo
Other,G41-G99,G83,neo
Other,G41-G99,G84,neo
Other,G41-G99,G85,neo
Other,G41-G99,G86,neo
Other,G41-G99,G87,neo
Other,G41-G99,G88,neo
Other,G41-G99,G89,neo
Other,G41-G99,G90,neo
Other,G41-G99,G91,neo
Other,G41-G99,G92,neo
Other,G41-G99,G93,neo
Other,G41-G99,G94,neo
Other,G41-G99,G95,neo
Other,G41-G99,G96,neo
Other,G41-G99,G97,neo
Other,G41-G99,G98,neo
Other,G41-G99,G99,neo
Other,H00-H06,H00,neo
Other,H00-H06,H01,neo
Other,H00-H06,H02,neo
Other,H00-H06,H03,neo
Other,H00-H06,H04,neo
Other,H00-H06,H05,neo
Other,H00-H06,H06,neo
Neonatal infections,H10,H10,neo
Other,H11-H59,H11,neo
Other,H11-H59,H12,neo
Other,H11-H59,H13,neo
Other,H11-H59,H14,neo
Other,H11-H59,H15,neo
Other,H11-H59,H16,neo
Other,H11-H59,H17,neo
Other,H11-H59,H18,neo
Other,H11-H59,H19,neo
Other,H11-H59,H20,neo
Other,H11-H59,H21,neo
Other,H11-H59,H22,neo
Other,H11-H59,H23,neo
Other,H11-H59,H24,neo
Other,H11-H59,H25,neo
Other,H11-H59,H26,neo
Other,H11-H59,H27,neo
Other,H11-H59,H28,neo
Other,H11-H59,H29,neo
Other,H11-H59,H30,neo
Other,H11-H59,H31,neo
Other,H11-H59,H32,neo
Other,H11-H59,H33,neo
Other,H11-H59,H34,neo
Other,H11-H59,H35,neo
Other,H11-H59,H36,neo
Other,H11-H59,H37,neo
Other,H11-H59,H38,neo
Other,H11-H59,H39,neo
Other,H11-H59,H40,neo
Other,H11-H59,H41,neo
Other,H11-H59,H42,neo
Other,H11-H59,H43,neo
Other,H11-H59,H44,neo
Other,H11-H59,H45,neo
Other,H11-H59,H46,neo
Other,H11-H59,H47,neo
Other,H11-H59,H48,neo
Other,H11-H59,H49,neo
Other,H11-H59,H50,neo
Other,H11-H59,H51,neo
Other,H11-H59,H52,neo
Other,H11-H59,H53,neo
Other,H11-H59,H54,neo
Other,H11-H59,H55,neo
Other,H11-H59,H56,neo
Other,H11-H59,H57,neo
Other,H11-H59,H58,neo
Other,H11-H59,H59,neo
Neonatal infections,H60,H60,neo
Other,H61-H62,H61,neo
Other,H61-H62,H62,neo
Neonatal infections,H65-H68,H65,neo
Neonatal infections,H65-H68,H66,neo
Neonatal infections,H65-H68,H67,neo
Neonatal infections,H65-H68,H68,neo
Other,H69,H69,neo
Neonatal infections,H70-H71,H70,neo
Neonatal infections,H70-H71,H71,neo
Other,H72-H95,H72,neo
Other,H72-H95,H73,neo
Other,H72-H95,H74,neo
Other,H72-H95,H75,neo
Other,H72-H95,H76,neo
Other,H72-H95,H77,neo
Other,H72-H95,H78,neo
Other,H72-H95,H79,neo
Other,H72-H95,H80,neo
Other,H72-H95,H81,neo
Other,H72-H95,H82,neo
Other,H72-H95,H83,neo
Other,H72-H95,H84,neo
Other,H72-H95,H85,neo
Other,H72-H95,H86,neo
Other,H72-H95,H87,neo
Other,H72-H95,H88,neo
Other,H72-H95,H89,neo
Other,H72-H95,H90,neo
Other,H72-H95,H91,neo
Other,H72-H95,H92,neo
Other,H72-H95,H93,neo
Other,H72-H95,H94,neo
Other,H72-H95,H95,neo
Other,I00-I28,I00,neo
Other,I00-I28,I01,neo
Other,I00-I28,I02,neo
Other,I00-I28,I03,neo
Other,I00-I28,I04,neo
Other,I00-I28,I05,neo
Other,I00-I28,I06,neo
Other,I00-I28,I07,neo
Other,I00-I28,I08,neo
Other,I00-I28,I09,neo
Other,I00-I28,I10,neo
Other,I00-I28,I11,neo
Other,I00-I28,I12,neo
Other,I00-I28,I13,neo
Other,I00-I28,I14,neo
Other,I00-I28,I15,neo
Other,I00-I28,I16,neo
Other,I00-I28,I17,neo
Other,I00-I28,I18,neo
Other,I00-I28,I19,neo
Other,I00-I28,I20,neo
Other,I00-I28,I21,neo
Other,I00-I28,I22,neo
Other,I00-I28,I23,neo
Other,I00-I28,I24,neo
Other,I00-I28,I25,neo
Other,I00-I28,I26,neo
Other,I00-I28,I27,neo
Other,I00-I28,I28,neo
Neonatal infections,I30,I30,neo
Other,I31,I31,neo
Neonatal infections,I32-I33,I32,neo
Neonatal infections,I32-I33,I33,neo
Other,I34-I38,I34,neo
Other,I34-I38,I35,neo
Other,I34-I38,I36,neo
Other,I34-I38,I37,neo
Other,I34-I38,I38,neo
Neonatal infections,I39-I41,I39,neo
Neonatal infections,I39-I41,I40,neo
Neonatal infections,I39-I41,I41,neo
Other,I42-I99,I42,neo
Other,I42-I99,I43,neo
Other,I42-I99,I44,neo
Other,I42-I99,I45,neo
Other,I42-I99,I46,neo
Other,I42-I99,I47,neo
Other,I42-I99,I48,neo
Other,I42-I99,I49,neo
Other,I42-I99,I50,neo
Other,I42-I99,I51,neo
Other,I42-I99,I52,neo
Other,I42-I99,I53,neo
Other,I42-I99,I54,neo
Other,I42-I99,I55,neo
Other,I42-I99,I56,neo
Other,I42-I99,I57,neo
Other,I42-I99,I58,neo
Other,I42-I99,I59,neo
Other,I42-I99,I60,neo
Other,I42-I99,I61,neo
Other,I42-I99,I62,neo
Other,I42-I99,I63,neo
Other,I42-I99,I64,neo
Other,I42-I99,I65,neo
Other,I42-I99,I66,neo
Other,I42-I99,I67,neo
Other,I42-I99,I68,neo
Other,I42-I99,I69,neo
Other,I42-I99,I70,neo
Other,I42-I99,I71,neo
Other,I42-I99,I72,neo
Other,I42-I99,I73,neo
Other,I42-I99,I74,neo
Other,I42-I99,I75,neo
Other,I42-I99,I76,neo
Other,I42-I99,I77,neo
Other,I42-I99,I78,neo
Other,I42-I99,I79,neo
Other,I42-I99,I80,neo
Other,I42-I99,I81,neo
Other,I42-I99,I82,neo
Other,I42-I99,I83,neo
Other,I42-I99,I84,neo
Other,I42-I99,I85,neo
Other,I42-I99,I86,neo
Other,I42-I99,I87,neo
Other,I42-I99,I88,neo
Other,I42-I99,I89,neo
Other,I42-I99,I90,neo
Other,I42-I99,I91,neo
Other,I42-I99,I92,neo
Other,I42-I99,I93,neo
Other,I42-I99,I94,neo
Other,I42-I99,I95,neo
Other,I42-I99,I96,neo
Other,I42-I99,I97,neo
Other,I42-I99,I98,neo
Other,I42-I99,I99,neo
Neonatal infections,J00-J22,J00,neo
Neonatal infections,J00-J22,J01,neo
Neonatal infections,J00-J22,J02,neo
Neonatal infections,J00-J22,J03,neo
Neonatal infections,J00-J22,J04,neo
Neonatal infections,J00-J22,J05,neo
Neonatal infections,J00-J22,J06,neo
Neonatal infections,J00-J22,J07,neo
Neonatal infections,J00-J22,J08,neo
Neonatal infections,J00-J22,J09,neo
Neonatal infections,J00-J22,J10,neo
Neonatal infections,J00-J22,J11,neo
Neonatal infections,J00-J22,J12,neo
Neonatal infections,J00-J22,J13,neo
Neonatal infections,J00-J22,J14,neo
Neonatal infections,J00-J22,J15,neo
Neonatal infections,J00-J22,J16,neo
Neonatal infections,J00-J22,J17,neo
Neonatal infections,J00-J22,J18,neo
Neonatal infections,J00-J22,J19,neo
Neonatal infections,J00-J22,J20,neo
Neonatal infections,J00-J22,J21,neo
Neonatal infections,J00-J22,J22,neo
Other,J30,J30,neo
Other,J31,J31,neo
Neonatal infections,J32,J32,neo
Other,J33-J35,J33,neo
Other,J33-J35,J34,neo
Other,J33-J35,J35,neo
Neonatal infections,J36,J36,neo
Other,J37-J47,J37,neo
Other,J37-J47,J38,neo
Other,J37-J47,J39,neo
Other,J37-J47,J40,neo
Other,J37-J47,J41,neo
Other,J37-J47,J42,neo
Other,J37-J47,J43,neo
Other,J37-J47,J44,neo
Other,J37-J47,J45,neo
Other,J37-J47,J46,neo
Other,J37-J47,J47,neo
Other,J60,J60,neo
Other,J64-J70,J64,neo
Other,J64-J70,J65,neo
Other,J64-J70,J66,neo
Other,J64-J70,J67,neo
Other,J64-J70,J68,neo
Other,J64-J70,J69,neo
Other,J64-J70,J70,neo
Other,J80-J82,J80,neo
Other,J80-J82,J81,neo
Other,J80-J82,J82,neo
Other,J84,J84,neo
Neonatal infections,J85-J86,J85,neo
Neonatal infections,J85-J86,J86,neo
Other,J90-J99,J90,neo
Other,J90-J99,J91,neo
Other,J90-J99,J92,neo
Other,J90-J99,J93,neo
Other,J90-J99,J94,neo
Other,J90-J99,J95,neo
Other,J90-J99,J96,neo
Other,J90-J99,J97,neo
Other,J90-J99,J98,neo
Other,J90-J99,J99,neo
Other,K00-K63,K00,neo
Other,K00-K63,K01,neo
Other,K00-K63,K02,neo
Other,K00-K63,K03,neo
Other,K00-K63,K04,neo
Other,K00-K63,K05,neo
Other,K00-K63,K06,neo
Other,K00-K63,K07,neo
Other,K00-K63,K08,neo
Other,K00-K63,K09,neo
Other,K00-K63,K10,neo
Other,K00-K63,K11,neo
Other,K00-K63,K12,neo
Other,K00-K63,K13,neo
Other,K00-K63,K14,neo
Other,K00-K63,K15,neo
Other,K00-K63,K16,neo
Other,K00-K63,K17,neo
Other,K00-K63,K18,neo
Other,K00-K63,K19,neo
Other,K00-K63,K20,neo
Other,K00-K63,K21,neo
Other,K00-K63,K22,neo
Other,K00-K63,K23,neo
Other,K00-K63,K24,neo
Other,K00-K63,K25,neo
Other,K00-K63,K26,neo
Other,K00-K63,K27,neo
Other,K00-K63,K28,neo
Other,K00-K63,K29,neo
Other,K00-K63,K30,neo
Other,K00-K63,K31,neo
Other,K00-K63,K32,neo
Other,K00-K63,K33,neo
Other,K00-K63,K34,neo
Other,K00-K63,K35,neo
Other,K00-K63,K36,neo
Other,K00-K63,K37,neo
Other,K00-K63,K38,neo
Other,K00-K63,K39,neo
Other,K00-K63,K40,neo
Other,K00-K63,K41,neo
Other,K00-K63,K42,neo
Other,K00-K63,K43,neo
Other,K00-K63,K44,neo
Other,K00-K63,K45,neo
Other,K00-K63,K46,neo
Other,K00-K63,K47,neo
Other,K00-K63,K48,neo
Other,K00-K63,K49,neo
Other,K00-K63,K50,neo
Other,K00-K63,K51,neo
Other,K00-K63,K52,neo
Other,K00-K63,K53,neo
Other,K00-K63,K54,neo
Other,K00-K63,K55,neo
Other,K00-K63,K56,neo
Other,K00-K63,K57,neo
Other,K00-K63,K58,neo
Other,K00-K63,K59,neo
Other,K00-K63,K60,neo
Other,K00-K63,K61,neo
Other,K00-K63,K62,neo
Other,K00-K63,K63,neo
Neonatal infections,K65,K65,neo
Neonatal infections,K67,K67,neo
Other,K70-K80,K70,neo
Other,K70-K80,K71,neo
Other,K70-K80,K72,neo
Other,K70-K80,K73,neo
Other,K70-K80,K74,neo
Other,K70-K80,K75,neo
Other,K70-K80,K76,neo
Other,K70-K80,K77,neo
Other,K70-K80,K78,neo
Other,K70-K80,K79,neo
Other,K70-K80,K80,neo
Neonatal infections,K81,K81,neo
Other,K82-K93,K82,neo
Other,K82-K93,K83,neo
Other,K82-K93,K84,neo
Other,K82-K93,K85,neo
Other,K82-K93,K86,neo
Other,K82-K93,K87,neo
Other,K82-K93,K88,neo
Other,K82-K93,K89,neo
Other,K82-K93,K90,neo
Other,K82-K93,K91,neo
Other,K82-K93,K92,neo
Other,K82-K93,K93,neo
Neonatal infections,L00-L04,L00,neo
Neonatal infections,L00-L04,L01,neo
Neonatal infections,L00-L04,L02,neo
Neonatal infections,L00-L04,L03,neo
Neonatal infections,L00-L04,L04,neo
Other,L05,L05,neo
Neonatal infections,L08,L08,neo
Other,L10-L99,L10,neo
Other,L10-L99,L11,neo
Other,L10-L99,L12,neo
Other,L10-L99,L13,neo
Other,L10-L99,L14,neo
Other,L10-L99,L15,neo
Other,L10-L99,L16,neo
Other,L10-L99,L17,neo
Other,L10-L99,L18,neo
Other,L10-L99,L19,neo
Other,L10-L99,L20,neo
Other,L10-L99,L21,neo
Other,L10-L99,L22,neo
Other,L10-L99,L23,neo
Other,L10-L99,L24,neo
Other,L10-L99,L25,neo
Other,L10-L99,L26,neo
Other,L10-L99,L27,neo
Other,L10-L99,L28,neo
Other,L10-L99,L29,neo
Other,L10-L99,L30,neo
Other,L10-L99,L31,neo
Other,L10-L99,L32,neo
Other,L10-L99,L33,neo
Other,L10-L99,L34,neo
Other,L10-L99,L35,neo
Other,L10-L99,L36,neo
Other,L10-L99,L37,neo
Other,L10-L99,L38,neo
Other,L10-L99,L39,neo
Other,L10-L99,L40,neo
Other,L10-L99,L41,neo
Other,L10-L99,L42,neo
Other,L10-L99,L43,neo
Other,L10-L99,L44,neo
Other,L10-L99,L45,neo
Other,L10-L99,L46,neo
Other,L10-L99,L47,neo
Other,L10-L99,L48,neo
Other,L10-L99,L49,neo
Other,L10-L99,L50,neo
Other,L10-L99,L51,neo
Other,L10-L99,L52,neo
Other,L10-L99,L53,neo
Other,L10-L99,L54,neo
Other,L10-L99,L55,neo
Other,L10-L99,L56,neo
Other,L10-L99,L57,neo
Other,L10-L99,L58,neo
Other,L10-L99,L59,neo
Other,L10-L99,L60,neo
Other,L10-L99,L61,neo
Other,L10-L99,L62,neo
Other,L10-L99,L63,neo
Other,L10-L99,L64,neo
Other,L10-L99,L65,neo
Other,L10-L99,L66,neo
Other,L10-L99,L67,neo
Other,L10-L99,L68,neo
Other,L10-L99,L69,neo
Other,L10-L99,L70,neo
Other,L10-L99,L71,neo
Other,L10-L99,L72,neo
Other,L10-L99,L73,neo
Other,L10-L99,L74,neo
Other,L10-L99,L75,neo
Other,L10-L99,L76,neo
Other,L10-L99,L77,neo
Other,L10-L99,L78,neo
Other,L10-L99,L79,neo
Other,L10-L99,L80,neo
Other,L10-L99,L81,neo
Other,L10-L99,L82,neo
Other,L10-L99,L83,neo
Other,L10-L99,L84,neo
Other,L10-L99,L85,neo
Other,L10-L99,L86,neo
Other,L10-L99,L87,neo
Other,L10-L99,L88,neo
Other,L10-L99,L89,neo
Other,L10-L99,L90,neo
Other,L10-L99,L91,neo
Other,L10-L99,L92,neo
Other,L10-L99,L93,neo
Other,L10-L99,L94,neo
Other,L10-L99,L95,neo
Other,L10-L99,L96,neo
Other,L10-L99,L97,neo
Other,L10-L99,L98,neo
Other,L10-L99,L99,neo
Neonatal infections,M00-M01,M00,neo
Neonatal infections,M00-M01,M01,neo
Other,M02-M54,M02,neo
Other,M02-M54,M03,neo
Other,M02-M54,M04,neo
Other,M02-M54,M05,neo
Other,M02-M54,M06,neo
Other,M02-M54,M07,neo
Other,M02-M54,M08,neo
Other,M02-M54,M09,neo
Other,M02-M54,M10,neo
Other,M02-M54,M11,neo
Other,M02-M54,M12,neo
Other,M02-M54,M13,neo
Other,M02-M54,M14,neo
Other,M02-M54,M15,neo
Other,M02-M54,M16,neo
Other,M02-M54,M17,neo
Other,M02-M54,M18,neo
Other,M02-M54,M19,neo
Other,M02-M54,M20,neo
Other,M02-M54,M21,neo
Other,M02-M54,M22,neo
Other,M02-M54,M23,neo
Other,M02-M54,M24,neo
Other,M02-M54,M25,neo
Other,M02-M54,M26,neo
Other,M02-M54,M27,neo
Other,M02-M54,M28,neo
Other,M02-M54,M29,neo
Other,M02-M54,M30,neo
Other,M02-M54,M31,neo
Other,M02-M54,M32,neo
Other,M02-M54,M33,neo
Other,M02-M54,M34,neo
Other,M02-M54,M35,neo
Other,M02-M54,M36,neo
Other,M02-M54,M37,neo
Other,M02-M54,M38,neo
Other,M02-M54,M39,neo
Other,M02-M54,M40,neo
Other,M02-M54,M41,neo
Other,M02-M54,M42,neo
Other,M02-M54,M43,neo
Other,M02-M54,M44,neo
Other,M02-M54,M45,neo
Other,M02-M54,M46,neo
Other,M02-M54,M47,neo
Other,M02-M54,M48,neo
Other,M02-M54,M49,neo
Other,M02-M54,M50,neo
Other,M02-M54,M51,neo
Other,M02-M54,M52,neo
Other,M02-M54,M53,neo
Other,M02-M54,M54,neo
Neonatal infections,M60,M60,neo
Other,M61-M85,M61,neo
Other,M61-M85,M62,neo
Other,M61-M85,M63,neo
Other,M61-M85,M64,neo
Other,M61-M85,M65,neo
Other,M61-M85,M66,neo
Other,M61-M85,M67,neo
Other,M61-M85,M68,neo
Other,M61-M85,M69,neo
Other,M61-M85,M70,neo
Other,M61-M85,M71,neo
Other,M61-M85,M72,neo
Other,M61-M85,M73,neo
Other,M61-M85,M74,neo
Other,M61-M85,M75,neo
Other,M61-M85,M76,neo
Other,M61-M85,M77,neo
Other,M61-M85,M78,neo
Other,M61-M85,M79,neo
Other,M61-M85,M80,neo
Other,M61-M85,M81,neo
Other,M61-M85,M82,neo
Other,M61-M85,M83,neo
Other,M61-M85,M84,neo
Other,M61-M85,M85,neo
Neonatal infections,M86,M86,neo
Other,M87-M99,M87,neo
Other,M87-M99,M88,neo
Other,M87-M99,M89,neo
Other,M87-M99,M90,neo
Other,M87-M99,M91,neo
Other,M87-M99,M92,neo
Other,M87-M99,M93,neo
Other,M87-M99,M94,neo
Other,M87-M99,M95,neo
Other,M87-M99,M96,neo
Other,M87-M99,M97,neo
Other,M87-M99,M98,neo
Other,M87-M99,M99,neo
Other,N00-N08,N00,neo
Other,N00-N08,N01,neo
Other,N00-N08,N02,neo
Other,N00-N08,N03,neo
Other,N00-N08,N04,neo
Other,N00-N08,N05,neo
Other,N00-N08,N06,neo
Other,N00-N08,N07,neo
Other,N00-N08,N08,neo
Neonatal infections,N10,N10,neo
Other,N11-N29,N11,neo
Other,N11-N29,N12,neo
Other,N11-N29,N13,neo
Other,N11-N29,N14,neo
Other,N11-N29,N15,neo
Other,N11-N29,N16,neo
Other,N11-N29,N17,neo
Other,N11-N29,N18,neo
Other,N11-N29,N19,neo
Other,N11-N29,N20,neo
Other,N11-N29,N21,neo
Other,N11-N29,N22,neo
Other,N11-N29,N23,neo
Other,N11-N29,N24,neo
Other,N11-N29,N25,neo
Other,N11-N29,N26,neo
Other,N11-N29,N27,neo
Other,N11-N29,N28,neo
Other,N11-N29,N29,neo
Neonatal infections,N30,N30,neo
Other,N31-N33,N31,neo
Other,N31-N33,N32,neo
Other,N31-N33,N33,neo
Neonatal infections,N34,N34,neo
Other,N35-N40,N35,neo
Other,N35-N40,N36,neo
Other,N35-N40,N37,neo
Other,N35-N40,N38,neo
Other,N35-N40,N39,neo
Other,N35-N40,N40,neo
Neonatal infections,N41,N41,neo
Other,N42-N48,N42,neo
Other,N42-N48,N43,neo
Other,N42-N48,N44,neo
Other,N42-N48,N45,neo
Other,N42-N48,N46,neo
Other,N42-N48,N47,neo
Other,N42-N48,N48,neo
Neonatal infections,N49,N49,neo
Other,N50-N51,N50,neo
Other,N50-N51,N51,neo
Other,N60,N60,neo
Neonatal infections,N61,N61,neo
Other,N62-N64,N62,neo
Other,N62-N64,N63,neo
Other,N62-N64,N64,neo
Other,N70-N99,N70,neo
Other,N70-N99,N71,neo
Other,N70-N99,N72,neo
Other,N70-N99,N73,neo
Other,N70-N99,N74,neo
Other,N70-N99,N75,neo
Other,N70-N99,N76,neo
Other,N70-N99,N77,neo
Other,N70-N99,N78,neo
Other,N70-N99,N79,neo
Other,N70-N99,N80,neo
Other,N70-N99,N81,neo
Other,N70-N99,N82,neo
Other,N70-N99,N83,neo
Other,N70-N99,N84,neo
Other,N70-N99,N85,neo
Other,N70-N99,N86,neo
Other,N70-N99,N87,neo
Other,N70-N99,N88,neo
Other,N70-N99,N89,neo
Other,N70-N99,N90,neo
Other,N70-N99,N91,neo
Other,N70-N99,N92,neo
Other,N70-N99,N93,neo
Other,N70-N99,N94,neo
Other,N70-N99,N95,neo
Other,N70-N99,N96,neo
Other,N70-N99,N97,neo
Other,N70-N99,N98,neo
Other,N70-N99,N99,neo
Prematurity and low birthweight,O60,O60,neo
Neonatal infections,O85,O85,neo
Birth asphyxia and birth trauma,P00,P00,neo
Prematurity and low birthweight,P01,P01,neo
Birth asphyxia and birth trauma,P02-P03,P02,neo
Birth asphyxia and birth trauma,P02-P03,P03,neo
Other,P04,P04,neo
Prematurity and low birthweight,P05,P05,neo
Prematurity and low birthweight,P07,P07,neo
Other,P08,P08,neo
Birth asphyxia and birth trauma,P10-P15,P10,neo
Birth asphyxia and birth trauma,P10-P15,P11,neo
Birth asphyxia and birth trauma,P10-P15,P12,neo
Birth asphyxia and birth trauma,P10-P15,P13,neo
Birth asphyxia and birth trauma,P10-P15,P14,neo
Birth asphyxia and birth trauma,P10-P15,P15,neo
Birth asphyxia and birth trauma,P20-P21,P20,neo
Birth asphyxia and birth trauma,P20-P21,P21,neo
Prematurity and low birthweight,P22,P22,neo
Neonatal infections,P23,P23,neo
Birth asphyxia and birth trauma,P24,P24,neo
Prematurity and low birthweight,P25-P28,P25,neo
Prematurity and low birthweight,P25-P28,P26,neo
Prematurity and low birthweight,P25-P28,P27,neo
Prematurity and low birthweight,P25-P28,P28,neo
Birth asphyxia and birth trauma,P29,P29,neo
Neonatal infections,P35-P39,P35,neo
Neonatal infections,P35-P39,P36,neo
Neonatal infections,P35-P39,P37,neo
Neonatal infections,P35-P39,P38,neo
Neonatal infections,P35-P39,P39,neo
Birth asphyxia and birth trauma,P50-P51,P50,neo
Birth asphyxia and birth trauma,P50-P51,P51,neo
Prematurity and low birthweight,P52,P52,neo
Other,P53-P57,P53,neo
Other,P53-P57,P54,neo
Other,P53-P57,P55,neo
Other,P53-P57,P56,neo
Other,P53-P57,P57,neo
Neonatal infections,P58-P59,P58,neo
Neonatal infections,P58-P59,P59,neo
Other,P60,P60,neo
Prematurity and low birthweight,P61,P61,neo
Neonatal infections,P63,P63,neo
Other,P70-P72,P70,neo
Other,P70-P72,P71,neo
Other,P70-P72,P72,neo
Other,P74-P76,P74,neo
Other,P74-P76,P75,neo
Other,P74-P76,P76,neo
Prematurity and low birthweight,P77,P77,neo
Other,P78,P78,neo
Prematurity and low birthweight,P80,P80,neo
Other,P81-P83,P81,neo
Other,P81-P83,P82,neo
Other,P81-P83,P83,neo
Birth asphyxia and birth trauma,P90-P91,P90,neo
Birth asphyxia and birth trauma,P90-P91,P91,neo
Prematurity and low birthweight,P92,P92,neo
Other,P93-P94,P93,neo
Other,P93-P94,P94,neo
Stillbirth,P95,P95,neo
Ill-defined,P96,P96,neo
Congenital anomalies,Q00-Q99,Q00,neo
Congenital anomalies,Q00-Q99,Q01,neo
Congenital anomalies,Q00-Q99,Q02,neo
Congenital anomalies,Q00-Q99,Q03,neo
Congenital anomalies,Q00-Q99,Q04,neo
Congenital anomalies,Q00-Q99,Q05,neo
Congenital anomalies,Q00-Q99,Q06,neo
Congenital anomalies,Q00-Q99,Q07,neo
Congenital anomalies,Q00-Q99,Q08,neo
Congenital anomalies,Q00-Q99,Q09,neo
Congenital anomalies,Q00-Q99,Q10,neo
Congenital anomalies,Q00-Q99,Q11,neo
Congenital anomalies,Q00-Q99,Q12,neo
Congenital anomalies,Q00-Q99,Q13,neo
Congenital anomalies,Q00-Q99,Q14,neo
Congenital anomalies,Q00-Q99,Q15,neo
Congenital anomalies,Q00-Q99,Q16,neo
Congenital anomalies,Q00-Q99,Q17,neo
Congenital anomalies,Q00-Q99,Q18,neo
Congenital anomalies,Q00-Q99,Q19,neo
Congenital anomalies,Q00-Q99,Q20,neo
Congenital anomalies,Q00-Q99,Q21,neo
Congenital anomalies,Q00-Q99,Q22,neo
Congenital anomalies,Q00-Q99,Q23,neo
Congenital anomalies,Q00-Q99,Q24,neo
Congenital anomalies,Q00-Q99,Q25,neo
Congenital anomalies,Q00-Q99,Q26,neo
Congenital anomalies,Q00-Q99,Q27,neo
Congenital anomalies,Q00-Q99,Q28,neo
Congenital anomalies,Q00-Q99,Q29,neo
Congenital anomalies,Q00-Q99,Q30,neo
Congenital anomalies,Q00-Q99,Q31,neo
Congenital anomalies,Q00-Q99,Q32,neo
Congenital anomalies,Q00-Q99,Q33,neo
Congenital anomalies,Q00-Q99,Q34,neo
Congenital anomalies,Q00-Q99,Q35,neo
Congenital anomalies,Q00-Q99,Q36,neo
Congenital anomalies,Q00-Q99,Q37,neo
Congenital anomalies,Q00-Q99,Q38,neo
Congenital anomalies,Q00-Q99,Q39,neo
Congenital anomalies,Q00-Q99,Q40,neo
Congenital anomalies,Q00-Q99,Q41,neo
Congenital anomalies,Q00-Q99,Q42,neo
Congenital anomalies,Q00-Q99,Q43,neo
Congenital anomalies,Q00-Q99,Q44,neo
Congenital anomalies,Q00-Q99,Q45,neo
Congenital anomalies,Q00-Q99,Q46,neo
Congenital anomalies,Q00-Q99,Q47,neo
