icd10_code,cghr_code,cghr_label,wbd10_age,wbd10_kind,wbd10_kind_depth,wbd10_codex4,wbd10_codex2,wbd10_code,wbd10_codex4_title,wbd10_codex2_title,wbd10_title,icd10_range
P59,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P60,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P70,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P71,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P72,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P74,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P75,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P76,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P78,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P80,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P81,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P82,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P83,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P92,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P93,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P94,6,NCD,child,codex,3,2,2A,2A01,Noncommunicable diseases,Other noncommunicable diseases,Other noncommunicable diseases,"C00-C97,D01-D48,D55-D89,E03-E35,E65-E90,F00-F99,G10-G99,H00-H06,H11-H59,H61-H62,H69,H72-H95,I00-I28,I31,I34-I38,I42-I99,J30,J31,J33-J35,J37-J47,J60,J64,J66-J70,J80-J82,J84,J90-J99,K00-K01,K03,K06-K60,K62-K63,K70-K80,K82-K93,L05,L10-L99,M02-M54,M61-M85,M87-M99,N00-N08,N11-N29,N31-N33,N35-N40,N42-N48,N50-N51,N60,N62-N64,N75-N99,P04,P08,P51,P53-P60,P70-P72,P74-P76,P78,P80-P83,P92-P94,R00,R01,R03-R05,R06,R11-R23,R26,R27,R29-R49,R55-R56,R59,R63,R70-R74,R76-R77,R80-R82,R84-R87,R90-R91"
P96,10,Ill-defined,child,codex,3,4,4A,4A01,Ill-defined  conditions,Ill defined or cause unknown,Ill defined or cause unknown,"P96,R02,R07,R09,R10,R25,R51-R54,R57-R58,R60-R62,R64,R68,R69,R78,R79,R83,R89,R92-R99"
P96,10,Ill-defined,child,codex,3,4,4A,4A01,Ill-defined  conditions,Ill defined or cause unknown,Ill defined or cause unknown,"P96,R02,R07,R09,R10,R25,R51-R54,R57-R58,R60-R62,R64,R68,R69,R78,R79,R83,R89,R92-R99"
Q00,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q01,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q02,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q03,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q04,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q05,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q06,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q07,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q10,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q11,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q12,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q13,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q14,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q15,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q16,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q17,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q18,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q20,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q21,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q22,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q23,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q24,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q25,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q26,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q27,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q28,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q30,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q31,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q32,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q33,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q34,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q35,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q36,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q37,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q38,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q39,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q40,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q41,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q42,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q43,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q44,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q45,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q50,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q51,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q52,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q53,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q54,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q55,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q56,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q60,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q61,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
Q62,5,Congenital anomalies,child,codex,3,1,1D,1D02,"Communicable, perinatal and nutritional conditions",Other conditions,Congenital anomalies,"Q00-Q07,Q10-18,Q20-Q28,Q30-Q45,Q50-56,Q60-Q87,Q89-Q93,Q95,Q96-Q99"
