icd10_code,cghr_code,cghr_label,wbd10_kind_depth,wbd10_codex4,wbd10_codex2,wbd10_code,wbd10_codex4_title,wbd10_codex2_title,wbd10_title,icd10_range
S73,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S74,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S75,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S76,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S77,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S78,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S79,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S80,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S81,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S82,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S83,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S84,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S85,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S86,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S87,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S88,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S89,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S90,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S91,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S92,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S93,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S94,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S95,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S96,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S97,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S98,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
S99,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T00,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T01,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T02,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T03,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T04,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T05,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T06,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T07,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T08,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T09,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T10,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T11,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T12,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T13,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T14,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T15,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T16,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T17,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T18,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T19,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T20,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T21,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T22,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T23,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T24,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T25,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T26,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T27,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T28,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T29,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T30,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T31,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T32,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T33,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T34,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T35,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T36,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T37,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T38,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T39,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T40,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T41,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T42,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T43,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T44,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T45,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T46,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T47,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T48,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T49,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T50,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T51,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T52,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T53,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T54,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T55,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T56,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T57,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T58,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T59,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T60,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T61,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T62,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T63,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T64,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T65,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T66,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T67,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T68,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T69,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T70,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T71,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T72,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T73,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T74,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T75,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T76,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T77,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T78,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T79,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T80,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T81,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T82,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T83,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T84,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T85,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T86,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T87,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T88,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T89,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T90,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T91,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T92,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T93,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T94,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T95,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T96,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T97,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
T98,17,Other injuries,3,3,3C,3D01,Injuries,Undetermined Intent,Injury and poisoning -* MDS instruction given Not to code this category,"S00-S99,T00-T98"
V01,15,Road & transport injuries,3,3,3A,3A01,Injuries,Unintentional injuries,Road trafic accidents,"V01-V89,V99,Y85"
V02,15,Road & transport injuries,3,3,3A,3A01,Injuries,Unintentional injuries,Road trafic accidents,"V01-V89,V99,Y85"
