icdequivalence,icdequivalence_desc,icd10_code
"V80,V81,V82,V83,V84,V85,V86,V87,V88,V89",Road trafic accidents - (9),V89
"V90,V91,V92,V93,V94",Road trafic accidents - (10),V90
"V90,V91,V92,V93,V94",Road trafic accidents - (10),V91
"V90,V91,V92,V93,V94",Road trafic accidents - (10),V92
"V90,V91,V92,V93,V94",Road trafic accidents - (10),V93
"V90,V91,V92,V93,V94",Road trafic accidents - (10),V94
"V95,V96,V97",Road trafic accidents - (11),V95
"V95,V96,V97",Road trafic accidents - (11),V96
"V95,V96,V97",Road trafic accidents - (11),V97
"V98,V99",Road trafic accidents - (12),V98
"V98,V99",Road trafic accidents - (12),V99
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W00
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W01
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W02
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W03
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W04
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W05
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W06
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W07
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W08
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W09
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W10
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W11
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W12
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W13
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W14
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W15
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W16
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W17
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W18
"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",Falls,W19
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W20
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W21
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W22
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W23
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W24
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W25
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W26
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W27
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W28
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W29
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W30
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W31
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W32
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W33
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W34
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W35
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W36
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W37
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W38
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W39
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W40
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W41
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W42
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W43
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W44
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W45
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W46
"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",Other unintestional injuries - Inanimate,W49
"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",Other unintestional injuries - Animate,W50
"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",Other unintestional injuries - Animate,W51
"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",Other unintestional injuries - Animate,W52
"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",Other unintestional injuries - Animate,W53
"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",Other unintestional injuries - Animate,W54
"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",Other unintestional injuries - Animate,W55
"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",Other unintestional injuries - Animate,W56
"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",Other unintestional injuries - Animate,W58
"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",Other unintestional injuries - Animate,W59
"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",Other unintestional injuries - Animate,W64
"W65,W66,W67,W68,W69,W70,W73,W74",Drownings,W65
"W65,W66,W67,W68,W69,W70,W73,W74",Drownings,W66
"W65,W66,W67,W68,W69,W70,W73,W74",Drownings,W67
"W65,W66,W67,W68,W69,W70,W73,W74",Drownings,W68
"W65,W66,W67,W68,W69,W70,W73,W74",Drownings,W69
"W65,W66,W67,W68,W69,W70,W73,W74",Drownings,W70
"W65,W66,W67,W68,W69,W70,W73,W74",Drownings,W73
"W65,W66,W67,W68,W69,W70,W73,W74",Drownings,W74
"W75,W76,W77,W78,W79,W80,W81,W83,W84",Other unintestional injuries - Threats to breathing,W75
"W75,W76,W77,W78,W79,W80,W81,W83,W84",Other unintestional injuries - Threats to breathing,W76
"W75,W76,W77,W78,W79,W80,W81,W83,W84",Other unintestional injuries - Threats to breathing,W77
"W75,W76,W77,W78,W79,W80,W81,W83,W84",Other unintestional injuries - Threats to breathing,W78
"W75,W76,W77,W78,W79,W80,W81,W83,W84",Other unintestional injuries - Threats to breathing,W79
"W75,W76,W77,W78,W79,W80,W81,W83,W84",Other unintestional injuries - Threats to breathing,W80
"W75,W76,W77,W78,W79,W80,W81,W83,W84",Other unintestional injuries - Threats to breathing,W81
"W75,W76,W77,W78,W79,W80,W81,W83,W84",Other unintestional injuries - Threats to breathing,W83
"W75,W76,W77,W78,W79,W80,W81,W83,W84",Other unintestional injuries - Threats to breathing,W84
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W85
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W86
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W87
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W88
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W89
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W90
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W91
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W92
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W93
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W94
"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",Other unintestional injuries - Electric current,W99
"X00,X01,X02,X03,X04,X05,X06,X08,X09",Fires,X00
"X00,X01,X02,X03,X04,X05,X06,X08,X09",Fires,X01
"X00,X01,X02,X03,X04,X05,X06,X08,X09",Fires,X02
"X00,X01,X02,X03,X04,X05,X06,X08,X09",Fires,X03
"X00,X01,X02,X03,X04,X05,X06,X08,X09",Fires,X04
"X00,X01,X02,X03,X04,X05,X06,X08,X09",Fires,X05
"X00,X01,X02,X03,X04,X05,X06,X08,X09",Fires,X06
"X00,X01,X02,X03,X04,X05,X06,X08,X09",Fires,X08
"X00,X01,X02,X03,X04,X05,X06,X08,X09",Fires,X09
"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",Other unintestional injuries - Heat,X10
"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",Other unintestional injuries - Heat,X11
"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",Other unintestional injuries - Heat,X12
"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",Other unintestional injuries - Heat,X13
"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",Other unintestional injuries - Heat,X14
"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",Other unintestional injuries - Heat,X15
"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",Other unintestional injuries - Heat,X16
"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",Other unintestional injuries - Heat,X17
"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",Other unintestional injuries - Heat,X18
"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",Other unintestional injuries - Heat,X19
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",X20
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",X21
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",X22
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",X23
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",X24
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",X25
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",X26
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",X27
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",X28
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",X29
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",W57
"X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60","Venomous snakes, animals, and plants",W60
"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",Other unintestional injuries - Forces of nature,X30
"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",Other unintestional injuries - Forces of nature,X31
"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",Other unintestional injuries - Forces of nature,X32
"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",Other unintestional injuries - Forces of nature,X33
"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",Other unintestional injuries - Forces of nature,X34
"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",Other unintestional injuries - Forces of nature,X35
"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",Other unintestional injuries - Forces of nature,X36
"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",Other unintestional injuries - Forces of nature,X37
"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",Other unintestional injuries - Forces of nature,X38
"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",Other unintestional injuries - Forces of nature,X39
"X40,X41,X42,X43,X44,X46,X47,X48,X49",Poisonings,X40
"X40,X41,X42,X43,X44,X46,X47,X48,X49",Poisonings,X41
"X40,X41,X42,X43,X44,X46,X47,X48,X49",Poisonings,X42
"X40,X41,X42,X43,X44,X46,X47,X48,X49",Poisonings,X43
"X40,X41,X42,X43,X44,X46,X47,X48,X49",Poisonings,X44
"X40,X41,X42,X43,X44,X46,X47,X48,X49",Poisonings,X46
"X40,X41,X42,X43,X44,X46,X47,X48,X49",Poisonings,X47
"X40,X41,X42,X43,X44,X46,X47,X48,X49",Poisonings,X48
"X40,X41,X42,X43,X44,X46,X47,X48,X49",Poisonings,X49
"X50,X51,X52,X57",Other unintestional injuries - Overexertion,X50
"X50,X51,X52,X57",Other unintestional injuries - Overexertion,X51
"X50,X51,X52,X57",Other unintestional injuries - Overexertion,X52
"X50,X51,X52,X57",Other unintestional injuries - Overexertion,X57
"X58,X59",Other unintestional injuries - Accidental exposure,X58
"X58,X59",Other unintestional injuries - Accidental exposure,X59
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X60
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X61
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X62
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X63
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X64
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X65
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X66
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X67
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X68
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X69
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X70
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X71
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X72
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X73
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X74
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X75
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X76
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X77
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X78
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X79
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X80
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X81
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X82
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X83
"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",Self-inflicted injuries (suicide),X84
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X85
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X86
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X87
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X88
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X89
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X90
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X91
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X92
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X93
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X94
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X95
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X96
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X97
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X98
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,X99
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,Y00
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,Y01
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,Y02
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,Y03
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,Y04
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,Y05
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,Y06
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,Y07
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,Y08
"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Interpersonal violence and other intentional injuries - Assault,Y09
