kind,kind_depth,chapter,code,title
modifiedcategory,2,XX,V66.4,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle : person injured while boarding or alighting
modifiedcategory,2,XX,V66.5,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle : driver injured in traffic accident
modifiedcategory,2,XX,V66.6,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle : passenger injured in traffic accident
modifiedcategory,2,XX,V66.7,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle : person on outside of vehicle injured in traffic accident
modifiedcategory,2,XX,V66.9,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle : unspecified occupant of heavy transport vehicle injured in traffic accident
category,1,XX,V67,Occupant of heavy transport vehicle injured in collision with fixed or stationary object
modifiedcategory,2,XX,V67.0,Occupant of heavy transport vehicle injured in collision with fixed or stationary object : driver injured in nontraffic accident
modifiedcategory,2,XX,V67.1,Occupant of heavy transport vehicle injured in collision with fixed or stationary object : passenger injured in nontraffic accident
modifiedcategory,2,XX,V67.2,Occupant of heavy transport vehicle injured in collision with fixed or stationary object : person on outside of vehicle injured in nontraffic accident
modifiedcategory,2,XX,V67.3,Occupant of heavy transport vehicle injured in collision with fixed or stationary object : unspecified occupant of heavy transport vehicle injured in nontraffic accident
modifiedcategory,2,XX,V67.4,Occupant of heavy transport vehicle injured in collision with fixed or stationary object : person injured while boarding or alighting
modifiedcategory,2,XX,V67.5,Occupant of heavy transport vehicle injured in collision with fixed or stationary object : driver injured in traffic accident
modifiedcategory,2,XX,V67.6,Occupant of heavy transport vehicle injured in collision with fixed or stationary object : passenger injured in traffic accident
modifiedcategory,2,XX,V67.7,Occupant of heavy transport vehicle injured in collision with fixed or stationary object : person on outside of vehicle injured in traffic accident
modifiedcategory,2,XX,V67.9,Occupant of heavy transport vehicle injured in collision with fixed or stationary object : unspecified occupant of heavy transport vehicle injured in traffic accident
category,1,XX,V68,Occupant of heavy transport vehicle injured in noncollision transport accident
modifiedcategory,2,XX,V68.0,Occupant of heavy transport vehicle injured in noncollision transport accident : driver injured in nontraffic accident
modifiedcategory,2,XX,V68.1,Occupant of heavy transport vehicle injured in noncollision transport accident : passenger injured in nontraffic accident
modifiedcategory,2,XX,V68.2,Occupant of heavy transport vehicle injured in noncollision transport accident : person on outside of vehicle injured in nontraffic accident
modifiedcategory,2,XX,V68.3,Occupant of heavy transport vehicle injured in noncollision transport accident : unspecified occupant of heavy transport vehicle injured in nontraffic accident
modifiedcategory,2,XX,V68.4,Occupant of heavy transport vehicle injured in noncollision transport accident : person injured while boarding or alighting
modifiedcategory,2,XX,V68.5,Occupant of heavy transport vehicle injured in noncollision transport accident : driver injured in traffic accident
modifiedcategory,2,XX,V68.6,Occupant of heavy transport vehicle injured in noncollision transport accident : passenger injured in traffic accident
modifiedcategory,2,XX,V68.7,Occupant of heavy transport vehicle injured in noncollision transport accident : person on outside of vehicle injured in traffic accident
modifiedcategory,2,XX,V68.9,Occupant of heavy transport vehicle injured in noncollision transport accident : unspecified occupant of heavy transport vehicle injured in traffic accident
category,1,XX,V69,Occupant of heavy transport vehicle injured in other and unspecified transport accidents
category,2,XX,V69.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident
category,2,XX,V69.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident
category,2,XX,V69.2,Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident
category,2,XX,V69.3,Occupant [any] of heavy transport vehicle injured in unspecified nontraffic accident
category,2,XX,V69.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident
category,2,XX,V69.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident
category,2,XX,V69.6,Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in traffic accident
category,2,XX,V69.8,Occupant [any] of heavy transport vehicle injured in other specified transport accidents
category,2,XX,V69.9,Occupant [any] of heavy transport vehicle injured in unspecified traffic accident
block,3,XX,V70-V79,Bus occupant injured in transport accident
category,1,XX,V70,Bus occupant injured in collision with pedestrian or animal
modifiedcategory,2,XX,V70.0,Bus occupant injured in collision with pedestrian or animal : driver injured in nontraffic accident
modifiedcategory,2,XX,V70.1,Bus occupant injured in collision with pedestrian or animal : passenger injured in nontraffic accident
modifiedcategory,2,XX,V70.2,Bus occupant injured in collision with pedestrian or animal : person on outside of vehicle injured in nontraffic accident
modifiedcategory,2,XX,V70.3,Bus occupant injured in collision with pedestrian or animal : unspecified bus occupant injured in nontraffic accident
modifiedcategory,2,XX,V70.4,Bus occupant injured in collision with pedestrian or animal : person injured while boarding or alighting
modifiedcategory,2,XX,V70.5,Bus occupant injured in collision with pedestrian or animal : driver injured in traffic accident
modifiedcategory,2,XX,V70.6,Bus occupant injured in collision with pedestrian or animal : passenger injured in traffic accident
modifiedcategory,2,XX,V70.7,Bus occupant injured in collision with pedestrian or animal : person on outside of vehicle injured in traffic accident
modifiedcategory,2,XX,V70.9,Bus occupant injured in collision with pedestrian or animal : unspecified bus occupant injured in traffic accident
category,1,XX,V71,Bus occupant injured in collision with pedal cycle
modifiedcategory,2,XX,V71.0,Bus occupant injured in collision with pedal cycle : driver injured in nontraffic accident
modifiedcategory,2,XX,V71.1,Bus occupant injured in collision with pedal cycle : passenger injured in nontraffic accident
modifiedcategory,2,XX,V71.2,Bus occupant injured in collision with pedal cycle : person on outside of vehicle injured in nontraffic accident
modifiedcategory,2,XX,V71.3,Bus occupant injured in collision with pedal cycle : unspecified bus occupant injured in nontraffic accident
modifiedcategory,2,XX,V71.4,Bus occupant injured in collision with pedal cycle : person injured while boarding or alighting
modifiedcategory,2,XX,V71.5,Bus occupant injured in collision with pedal cycle : driver injured in traffic accident
modifiedcategory,2,XX,V71.6,Bus occupant injured in collision with pedal cycle : passenger injured in traffic accident
modifiedcategory,2,XX,V71.7,Bus occupant injured in collision with pedal cycle : person on outside of vehicle injured in traffic accident
modifiedcategory,2,XX,V71.9,Bus occupant injured in collision with pedal cycle : unspecified bus occupant injured in traffic accident
category,1,XX,V72,Bus occupant injured in collision with two- or three-wheeled motor vehicle
modifiedcategory,2,XX,V72.0,Bus occupant injured in collision with two- or three-wheeled motor vehicle : driver injured in nontraffic accident
modifiedcategory,2,XX,V72.1,Bus occupant injured in collision with two- or three-wheeled motor vehicle : passenger injured in nontraffic accident
modifiedcategory,2,XX,V72.2,Bus occupant injured in collision with two- or three-wheeled motor vehicle : person on outside of vehicle injured in nontraffic accident
modifiedcategory,2,XX,V72.3,Bus occupant injured in collision with two- or three-wheeled motor vehicle : unspecified bus occupant injured in nontraffic accident
modifiedcategory,2,XX,V72.4,Bus occupant injured in collision with two- or three-wheeled motor vehicle : person injured while boarding or alighting
modifiedcategory,2,XX,V72.5,Bus occupant injured in collision with two- or three-wheeled motor vehicle : driver injured in traffic accident
modifiedcategory,2,XX,V72.6,Bus occupant injured in collision with two- or three-wheeled motor vehicle : passenger injured in traffic accident
modifiedcategory,2,XX,V72.7,Bus occupant injured in collision with two- or three-wheeled motor vehicle : person on outside of vehicle injured in traffic accident
