icd10_kind,icd10_kind_depth,icd10_chapter,icd10_code,icd10_title,icd11_kind,icd11_kind_depth,icd11_chapter,icd11_code,icd11_title,icd11_foundation_url,icd11_linear_url
modifiedcategory,2,XX,Y73.2,"Gastroenterology and urology devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices",category,2,23,PK93.2,"Gastroenterology or urology devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",http://id.who.int/icd/entity/1172630404,http://id.who.int/icd/release/11/2022-02/mms/1172630404
modifiedcategory,2,XX,Y73.3,"Gastroenterology and urology devices associated with adverse incidents : surgical instruments, materials and devices (including sutures)",category,2,23,PK93.3,"Gastroenterology or urology devices associated with injury or harm, surgical instruments, materials or devices",http://id.who.int/icd/entity/548349462,http://id.who.int/icd/release/11/2022-02/mms/548349462
modifiedcategory,2,XX,Y73.8,"Gastroenterology and urology devices associated with adverse incidents : miscellaneous devices, not elsewhere classified",category,2,23,PK93.4,"Gastroenterology or urology devices associated with injury or harm, miscellaneous devices, not elsewhere classified",http://id.who.int/icd/entity/1518727231,http://id.who.int/icd/release/11/2022-02/mms/1518727231
category,1,XX,Y74,General hospital and personal-use devices associated with adverse incidents,category,2,23,PK94.Z,"General hospital or personal use devices associated with injury or harm, unspecified",http://id.who.int/icd/entity/365144407,http://id.who.int/icd/release/11/2022-02/mms/365144407/unspecified
modifiedcategory,2,XX,Y74.0,General hospital and personal-use devices associated with adverse incidents : diagnostic and monitoring devices,category,2,23,PK94.0,"General hospital or personal use devices associated with injury or harm, diagnostic or monitoring devices",http://id.who.int/icd/entity/1870333865,http://id.who.int/icd/release/11/2022-02/mms/1870333865
modifiedcategory,2,XX,Y74.1,General hospital and personal-use devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices,category,2,23,PK94.1,"General hospital or personal use devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",http://id.who.int/icd/entity/170969661,http://id.who.int/icd/release/11/2022-02/mms/170969661
modifiedcategory,2,XX,Y74.2,"General hospital and personal-use devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices",category,2,23,PK94.2,"General hospital or personal use devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",http://id.who.int/icd/entity/2124257986,http://id.who.int/icd/release/11/2022-02/mms/2124257986
modifiedcategory,2,XX,Y74.3,"General hospital and personal-use devices associated with adverse incidents : surgical instruments, materials and devices (including sutures)",category,2,23,PK94.3,"General hospital or personal use devices associated with injury or harm, surgical instruments, materials or devices",http://id.who.int/icd/entity/467031896,http://id.who.int/icd/release/11/2022-02/mms/467031896
modifiedcategory,2,XX,Y74.8,"General hospital and personal-use devices associated with adverse incidents : miscellaneous devices, not elsewhere classified",category,2,23,PK94.4,"General hospital or personal use devices associated with injury or harm, miscellaneous devices, not elsewhere classified",http://id.who.int/icd/entity/1643938175,http://id.who.int/icd/release/11/2022-02/mms/1643938175
category,1,XX,Y75,Neurological devices associated with adverse incidents,category,2,23,PK95.Z,"Neurological devices, implants or grafts associated with injury or harm, unspecified",http://id.who.int/icd/entity/1887986883,http://id.who.int/icd/release/11/2022-02/mms/1887986883/unspecified
modifiedcategory,2,XX,Y75.0,Neurological devices associated with adverse incidents : diagnostic and monitoring devices,category,2,23,PK95.0,"Neurological devices associated with injury or harm, diagnostic or monitoring devices",http://id.who.int/icd/entity/1938018088,http://id.who.int/icd/release/11/2022-02/mms/1938018088
modifiedcategory,2,XX,Y75.1,Neurological devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices,category,2,23,PK95.1,"Neurological devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",http://id.who.int/icd/entity/382206654,http://id.who.int/icd/release/11/2022-02/mms/382206654
modifiedcategory,2,XX,Y75.2,"Neurological devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices",category,3,23,PK95.2Z,"Neurological devices associated with injury or harm, prosthetic or other implants, materials or accessory devices, unspecified",http://id.who.int/icd/entity/1650807363,http://id.who.int/icd/release/11/2022-02/mms/1650807363/unspecified
modifiedcategory,2,XX,Y75.3,"Neurological devices associated with adverse incidents : surgical instruments, materials and devices (including sutures)",category,2,23,PK95.3,"Neurological devices associated with injury or harm, surgical instruments, materials or devices",http://id.who.int/icd/entity/120496087,http://id.who.int/icd/release/11/2022-02/mms/120496087
modifiedcategory,2,XX,Y75.8,"Neurological devices associated with adverse incidents : miscellaneous devices, not elsewhere classified",category,2,23,PK95.4,"Neurological devices associated with injury or harm, miscellaneous devices, not elsewhere classified",http://id.who.int/icd/entity/2097433086,http://id.who.int/icd/release/11/2022-02/mms/2097433086
category,1,XX,Y76,Obstetric and gynaecological devices associated with adverse incidents,category,2,23,PK96.Z,"Obstetric or gynaecological devices, implants or grafts associated with injury or harm, unspecified",http://id.who.int/icd/entity/69547070,http://id.who.int/icd/release/11/2022-02/mms/69547070/unspecified
modifiedcategory,2,XX,Y76.0,Obstetric and gynaecological devices associated with adverse incidents : diagnostic and monitoring devices,category,2,23,PK96.0,"Obstetric or gynaecological devices associated with injury or harm, diagnostic or monitoring devices",http://id.who.int/icd/entity/1912893208,http://id.who.int/icd/release/11/2022-02/mms/1912893208
modifiedcategory,2,XX,Y76.1,Obstetric and gynaecological devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices,category,2,23,PK96.1,"Obstetric or gynaecological devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",http://id.who.int/icd/entity/391094914,http://id.who.int/icd/release/11/2022-02/mms/391094914
modifiedcategory,2,XX,Y76.2,"Obstetric and gynaecological devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices",category,2,23,PK96.2,"Obstetric or gynaecological devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",http://id.who.int/icd/entity/1675817597,http://id.who.int/icd/release/11/2022-02/mms/1675817597
modifiedcategory,2,XX,Y76.3,"Obstetric and gynaecological devices associated with adverse incidents : surgical instruments, materials and devices (including sutures)",category,2,23,PK96.3,"Obstetric or gynaecological devices associated with injury or harm, surgical instruments, materials or devices",http://id.who.int/icd/entity/111755241,http://id.who.int/icd/release/11/2022-02/mms/111755241
modifiedcategory,2,XX,Y76.8,"Obstetric and gynaecological devices associated with adverse incidents : miscellaneous devices, not elsewhere classified",category,2,23,PK96.4,"Obstetric or gynaecological devices associated with injury or harm, miscellaneous devices, not elsewhere classified",http://id.who.int/icd/entity/2089019842,http://id.who.int/icd/release/11/2022-02/mms/2089019842
category,1,XX,Y77,Ophthalmic devices associated with adverse incidents,category,2,23,PK97.Z,"Ophthalmic devices, implants or grafts associated with injury or harm, unspecified",http://id.who.int/icd/entity/1634662824,http://id.who.int/icd/release/11/2022-02/mms/1634662824/unspecified
modifiedcategory,2,XX,Y77.0,Ophthalmic devices associated with adverse incidents : diagnostic and monitoring devices,category,2,23,PK97.0,"Ophthalmic devices associated with injury or harm, diagnostic or monitoring devices",http://id.who.int/icd/entity/1862051735,http://id.who.int/icd/release/11/2022-02/mms/1862051735
modifiedcategory,2,XX,Y77.1,Ophthalmic devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices,category,2,23,PK97.1,"Ophthalmic devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",http://id.who.int/icd/entity/196569603,http://id.who.int/icd/release/11/2022-02/mms/196569603
modifiedcategory,2,XX,Y77.2,"Ophthalmic devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices",category,2,23,PK97.2,"Ophthalmic devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",http://id.who.int/icd/entity/2132425470,http://id.who.int/icd/release/11/2022-02/mms/2132425470
modifiedcategory,2,XX,Y77.3,"Ophthalmic devices associated with adverse incidents : surgical instruments, materials and devices (including sutures)",category,2,23,PK97.3,"Ophthalmic devices associated with injury or harm, surgical instruments, materials or devices",http://id.who.int/icd/entity/441579368,http://id.who.int/icd/release/11/2022-02/mms/441579368
modifiedcategory,2,XX,Y77.8,"Ophthalmic devices associated with adverse incidents : miscellaneous devices, not elsewhere classified",category,2,23,PK97.4,"Ophthalmic devices associated with injury or harm, miscellaneous devices, not elsewhere classified",http://id.who.int/icd/entity/1618682177,http://id.who.int/icd/release/11/2022-02/mms/1618682177
category,1,XX,Y78,Radiological devices associated with adverse incidents,category,2,23,PK98.Z,"Radiological devices associated with injury or harm, unspecified",http://id.who.int/icd/entity/470281450,http://id.who.int/icd/release/11/2022-02/mms/470281450/unspecified
modifiedcategory,2,XX,Y78.0,Radiological devices associated with adverse incidents : diagnostic and monitoring devices,category,2,23,PK98.0,"Radiological devices associated with injury or harm, diagnostic or monitoring devices",http://id.who.int/icd/entity/544764971,http://id.who.int/icd/release/11/2022-02/mms/544764971
modifiedcategory,2,XX,Y78.1,Radiological devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices,category,2,23,PK98.1,"Radiological devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",http://id.who.int/icd/entity/1161017791,http://id.who.int/icd/release/11/2022-02/mms/1161017791
modifiedcategory,2,XX,Y78.2,"Radiological devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices",category,2,23,PK98.2,"Radiological devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",http://id.who.int/icd/entity/832497984,http://id.who.int/icd/release/11/2022-02/mms/832497984
modifiedcategory,2,XX,Y78.3,"Radiological devices associated with adverse incidents : surgical instruments, materials and devices (including sutures)",category,2,23,PK98.3,"Radiological devices associated with injury or harm, surgical instruments, materials or devices",http://id.who.int/icd/entity/1423254742,http://id.who.int/icd/release/11/2022-02/mms/1423254742
modifiedcategory,2,XX,Y78.8,"Radiological devices associated with adverse incidents : miscellaneous devices, not elsewhere classified",category,2,23,PK98.4,"Radiological devices associated with injury or harm, miscellaneous devices, not elsewhere classified",http://id.who.int/icd/entity/788525821,http://id.who.int/icd/release/11/2022-02/mms/788525821
category,1,XX,Y79,Orthopaedic devices associated with adverse incidents,category,2,23,PK99.Z,"Orthopaedic devices, implants or grafts associated with injury or harm, unspecified",http://id.who.int/icd/entity/2035032448,http://id.who.int/icd/release/11/2022-02/mms/2035032448/unspecified
modifiedcategory,2,XX,Y79.0,Orthopaedic devices associated with adverse incidents : diagnostic and monitoring devices,category,2,23,PK99.0,"Orthopaedic devices associated with injury or harm, diagnostic or monitoring devices",http://id.who.int/icd/entity/1015069866,http://id.who.int/icd/release/11/2022-02/mms/1015069866
modifiedcategory,2,XX,Y79.1,Orthopaedic devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices,category,2,23,PK99.1,"Orthopaedic devices associated with injury or harm, therapeutic, nonsurgical or rehabilitative devices",http://id.who.int/icd/entity/1506505024,http://id.who.int/icd/release/11/2022-02/mms/1506505024
modifiedcategory,2,XX,Y79.2,"Orthopaedic devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices",category,2,23,PK99.2,"Orthopaedic devices associated with injury or harm, prosthetic or other implants, materials or accessory devices",http://id.who.int/icd/entity/761668033,http://id.who.int/icd/release/11/2022-02/mms/761668033
