icd11_chapter,icd11_code,icd11_title,icd10_chapter,icd10_code,icd10_title,icd11_linear_url
24,QB62.1,Attention to gastrostomy,XXI,Z43.1,Attention to gastrostomy,http://id.who.int/icd/release/11/2022-02/mms/1389791934
24,QB62.2,Attention to ileostomy,XXI,Z43.2,Attention to ileostomy,http://id.who.int/icd/release/11/2022-02/mms/645651009
24,QB62.3,Attention to colostomy,XXI,Z43.3,Attention to colostomy,http://id.who.int/icd/release/11/2022-02/mms/1127225301
24,QB62.4,Attention to cystostomy,XXI,Z43.5,Attention to cystostomy,http://id.who.int/icd/release/11/2022-02/mms/1435847125
24,QB62.5,Attention to artificial vagina,XXI,Z43.7,Attention to artificial vagina,http://id.who.int/icd/release/11/2022-02/mms/1148441792
24,QB62.6,Attention to nephrostomy,XXI,Z43.6,Attention to other artificial openings of urinary tract,http://id.who.int/icd/release/11/2022-02/mms/1441312255
24,QB62.7,Attention to ureterostomy,XXI,Z43.6,Attention to other artificial openings of urinary tract,http://id.who.int/icd/release/11/2022-02/mms/708212336
24,QB62.8,Attention to urethrostomy,XXI,Z43.6,Attention to other artificial openings of urinary tract,http://id.who.int/icd/release/11/2022-02/mms/455840844
24,QB62.Y,Attention to other artificial openings,XXI,Z43.8,Attention to other artificial openings,http://id.who.int/icd/release/11/2022-02/mms/1612365096/other
24,QB62.Z,"Attention to artificial openings, unspecified",XXI,Z43,Attention to artificial openings,http://id.who.int/icd/release/11/2022-02/mms/1612365096/unspecified
24,QB63,Presence of transplanted organ or tissue,XXI,Z94,Transplanted organ and tissue status,http://id.who.int/icd/release/11/2022-02/mms/334236299
24,QB63.0,Presence of transplanted kidney,XXI,Z94.0,Kidney transplant status,http://id.who.int/icd/release/11/2022-02/mms/599293929
24,QB63.1,Presence of transplanted heart,XXI,Z94.1,Heart transplant status,http://id.who.int/icd/release/11/2022-02/mms/1190376061
24,QB63.2,Presence of transplanted lung,XXI,Z94.2,Lung transplant status,http://id.who.int/icd/release/11/2022-02/mms/845079170
24,QB63.3,Presence of transplanted liver,XXI,Z94.4,Liver transplant status,http://id.who.int/icd/release/11/2022-02/mms/620477572
24,QB63.4,Presence of transplanted skin,XXI,Z94.5,Skin transplant status,http://id.who.int/icd/release/11/2022-02/mms/1102082326
24,QB63.5,Presence of transplanted bone,XXI,Z94.6,Bone transplant status,http://id.who.int/icd/release/11/2022-02/mms/891101673
24,QB63.6,Presence of transplanted bone marrow,XXI,Z94,Transplanted organ and tissue status,http://id.who.int/icd/release/11/2022-02/mms/1072421620
24,QB63.7,Presence of transfused blood,XXI,Z94,Transplanted organ and tissue status,http://id.who.int/icd/release/11/2022-02/mms/1157705347
24,QB63.8,Presence of transplanted stem cell,XXI,Z94,Transplanted organ and tissue status,http://id.who.int/icd/release/11/2022-02/mms/1112692904
24,QB63.9,Presence of transplanted cornea,XXI,Z94.7,Corneal transplant status,http://id.who.int/icd/release/11/2022-02/mms/1347873917
24,QB63.Y,Presence of other transplanted organ or tissue,XXI,Z94.8,Other transplanted organ and tissue status,http://id.who.int/icd/release/11/2022-02/mms/334236299/other
24,QB63.Z,"Presence of transplanted organ or tissue, unspecified",XXI,Z94,Transplanted organ and tissue status,http://id.who.int/icd/release/11/2022-02/mms/334236299/unspecified
24,QB6Y,Other specified surgical or postsurgical states,XXI,Z98.8,Other specified postsurgical states,http://id.who.int/icd/release/11/2022-02/mms/438849334/other
24,QB6Z,"Surgical or postsurgical states, unspecified",XXI,Z98,Other postsurgical states,http://id.who.int/icd/release/11/2022-02/mms/438849334/unspecified
24,nan,Convalescence,XXI,Z54,Convalescence,http://id.who.int/icd/release/11/2022-02/mms/1144088229
24,QB70,Convalescence following chemotherapy,XXI,Z54.2,Convalescence following chemotherapy,http://id.who.int/icd/release/11/2022-02/mms/219711538
24,QB71,Convalescence following psychotherapy,XXI,Z54.3,Convalescence following psychotherapy,http://id.who.int/icd/release/11/2022-02/mms/1750287780
24,QB72,Convalescence following treatment of fracture,XXI,Z54.4,Convalescence following treatment of fracture,http://id.who.int/icd/release/11/2022-02/mms/465425968
24,QB73,Convalescence following combined treatment,XXI,Z54.7,Convalescence following combined treatment,http://id.who.int/icd/release/11/2022-02/mms/1863354063
24,QB7Y,Other specified convalescence,XXI,Z54.8,Convalescence following other treatment,http://id.who.int/icd/release/11/2022-02/mms/1144088229/other
24,QB7Z,"Convalescence, unspecified",XXI,Z54,Convalescence,http://id.who.int/icd/release/11/2022-02/mms/1144088229/unspecified
24,nan,Contact with health services for specific surgical interventions,XXI,Z40-Z54,Persons encountering health services for specific procedures and health care,http://id.who.int/icd/release/11/2022-02/mms/1943119179
24,QB80,Contact with health services for prophylactic surgery,XXI,Z40,Prophylactic surgery,http://id.who.int/icd/release/11/2022-02/mms/347598295
24,QB80.0,Contact with health services for prophylactic surgery for risk-factors related to malignant neoplasms,XXI,Z40.0,Prophylactic surgery for risk-factors related to malignant neoplasms,http://id.who.int/icd/release/11/2022-02/mms/907732756
24,QB80.Y,Other specified contact with health services for prophylactic surgery,XXI,Z40.8,Other prophylactic surgery,http://id.who.int/icd/release/11/2022-02/mms/347598295/other
24,QB80.Z,"Contact with health services for prophylactic surgery, unspecified",XXI,Z40,Prophylactic surgery,http://id.who.int/icd/release/11/2022-02/mms/347598295/unspecified
24,QB81,Contact with health services for plastic surgery for unacceptable cosmetic appearance other than hair transplant,XXI,Z40-Z54,Persons encountering health services for specific procedures and health care,http://id.who.int/icd/release/11/2022-02/mms/1336533505
24,QB82,Contact with health services for routine or ritual circumcision,XXI,Z41.2,Routine and ritual circumcision,http://id.who.int/icd/release/11/2022-02/mms/990163710
24,QB83,Follow-up care involving plastic surgery,XXI,Z42,Follow-up care involving plastic surgery,http://id.who.int/icd/release/11/2022-02/mms/89223358
24,QB84,Follow-up care involving removal of fracture plate or other internal fixation device,XXI,Z47.0,Follow-up care involving removal of fracture plate and other internal fixation device,http://id.who.int/icd/release/11/2022-02/mms/224630358
24,QB85,"Attention to surgical dressings, drains or sutures",XXI,Z48.0,Attention to surgical dressings and sutures,http://id.who.int/icd/release/11/2022-02/mms/1139230184
24,QB86,Contact with health services for hair transplant,XXI,Z41.0,Hair transplant,http://id.who.int/icd/release/11/2022-02/mms/719466389
24,QB8Y,Contact with health services for other specified surgical interventions,XXI,Z40-Z54,Persons encountering health services for specific procedures and health care,http://id.who.int/icd/release/11/2022-02/mms/1943119179/other
24,QB8Z,"Contact with health services for specific surgical interventions, unspecified",XXI,Z40-Z54,Persons encountering health services for specific procedures and health care,http://id.who.int/icd/release/11/2022-02/mms/1943119179/unspecified
24,nan,Contact with health services for nonsurgical interventions not involving devices,XXI,XXI,Factors influencing health status and contact with health services,http://id.who.int/icd/release/11/2022-02/mms/778231924
24,QB90,Contact with health services for ear piercing,XXI,Z41.3,Ear piercing,http://id.who.int/icd/release/11/2022-02/mms/1582268268
24,QB91,Contact with health services for piercing of body site other than ear,XXI,XXI,Factors influencing health status and contact with health services,http://id.who.int/icd/release/11/2022-02/mms/617091887
24,QB92,Contact with health services for issue of repeat prescription,XXI,Z76.0,Issue of repeat prescription,http://id.who.int/icd/release/11/2022-02/mms/565525382
24,QB93,Contact with health services for orthodontic care,XXI,Z51.8,Other specified medical care,http://id.who.int/icd/release/11/2022-02/mms/898515653
24,QB94,Care involving dialysis,XXI,Z49,Care involving dialysis,http://id.who.int/icd/release/11/2022-02/mms/2138810005
24,QB94.0,Preparatory care for dialysis,XXI,Z49.0,Preparatory care for dialysis,http://id.who.int/icd/release/11/2022-02/mms/1595903337
24,QB94.1,Care involving extracorporeal dialysis,XXI,Z49.1,Extracorporeal dialysis,http://id.who.int/icd/release/11/2022-02/mms/978600189
24,QB94.2,Care involving peritoneal dialysis,XXI,Z49.2,Other dialysis,http://id.who.int/icd/release/11/2022-02/mms/361941097
24,QB94.Y,Care involving other specified dialysis,XXI,Z49,Care involving dialysis,http://id.who.int/icd/release/11/2022-02/mms/2138810005/other
24,QB94.Z,"Care involving dialysis, unspecified",XXI,Z49,Care involving dialysis,http://id.who.int/icd/release/11/2022-02/mms/2138810005/unspecified
24,QB95,Care involving use of rehabilitation procedures,XXI,Z50,Care involving use of rehabilitation procedures,http://id.who.int/icd/release/11/2022-02/mms/1131587022
24,QB95.0,Cardiac rehabilitation,XXI,Z50.0,Cardiac rehabilitation,http://id.who.int/icd/release/11/2022-02/mms/637584421
24,QB95.1,Physical rehabilitation,XXI,Z50.1,Other physical therapy,http://id.who.int/icd/release/11/2022-02/mms/1128991153
24,QB95.2,Alcohol rehabilitation,XXI,Z50.2,Alcohol rehabilitation,http://id.who.int/icd/release/11/2022-02/mms/937843024
24,QB95.3,Drug rehabilitation,XXI,Z50.3,Drug rehabilitation,http://id.who.int/icd/release/11/2022-02/mms/1387107546
24,QB95.4,Psychotherapy,XXI,Z50.4,"Psychotherapy, not elsewhere classified",http://id.who.int/icd/release/11/2022-02/mms/558040910
24,QB95.5,Speech therapy,XXI,Z50.5,Speech therapy,http://id.who.int/icd/release/11/2022-02/mms/1141426908
24,QB95.6,Orthoptic training,XXI,Z50.6,Orthoptic training,http://id.who.int/icd/release/11/2022-02/mms/816159269
24,QB95.7,Occupational therapy or vocational rehabilitation,XXI,Z50.7,"Occupational therapy and vocational rehabilitation, not elsewhere classified",http://id.who.int/icd/release/11/2022-02/mms/1441683377
24,QB95.8,Tobacco rehabilitation,XXI,Z50,Care involving use of rehabilitation procedures,http://id.who.int/icd/release/11/2022-02/mms/1057220009
24,QB95.Y,Care involving use of other specified rehabilitation procedures,XXI,Z50.8,Care involving use of other rehabilitation procedures,http://id.who.int/icd/release/11/2022-02/mms/1131587022/other
24,QB95.Z,"Care involving use of rehabilitation procedures, unspecified",XXI,Z50,Care involving use of rehabilitation procedures,http://id.who.int/icd/release/11/2022-02/mms/1131587022/unspecified
24,QB96,Radiotherapy session,XXI,Z51.0,Radiotherapy session,http://id.who.int/icd/release/11/2022-02/mms/989334694
24,QB97,Chemotherapy session for neoplasm,XXI,Z51.1,Chemotherapy session for neoplasm,http://id.who.int/icd/release/11/2022-02/mms/1605615920
24,QB98,Blood transfusion without reported diagnosis,XXI,Z51.3,Blood transfusion (without reported diagnosis),http://id.who.int/icd/release/11/2022-02/mms/1314217051
24,QB99,Apheresis,XXI,Z51.8,Other specified medical care,http://id.who.int/icd/release/11/2022-02/mms/1781967137
24,QB9A,Preparatory care for subsequent treatment,XXI,Z51.4,"Preparatory care for subsequent treatment, not elsewhere classified",http://id.who.int/icd/release/11/2022-02/mms/1035718607
24,QB9B,Palliative care,XXI,Z51.5,Palliative care,http://id.who.int/icd/release/11/2022-02/mms/1492124251
24,QB9C,Allergen immunotherapy,XXI,Z51.6,Desensitization to allergens,http://id.who.int/icd/release/11/2022-02/mms/744313508
24,QB9Y,Other specified contact with health services for nonsurgical interventions not involving devices,XXI,XXI,Factors influencing health status and contact with health services,http://id.who.int/icd/release/11/2022-02/mms/778231924/other
24,QB9Z,"Contact with health services for nonsurgical interventions not involving devices, unspecified",XXI,XXI,Factors influencing health status and contact with health services,http://id.who.int/icd/release/11/2022-02/mms/778231924/unspecified
24,nan,Contact with health services related to immunizations or certain other prophylactic measures,XXI,Z20-Z29,Persons with potential health hazards related to communicable diseases,http://id.who.int/icd/release/11/2022-02/mms/856558301
