cmea_title,icd10_range,icd10_code
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W01
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W02
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W03
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W04
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W05
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W06
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W07
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W08
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W09
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W10
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W11
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W12
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W13
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W14
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W15
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W16
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W17
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W18
Falls,"W00,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19",W19
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W20
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W21
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W22
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W23
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W24
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W25
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W26
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W27
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W28
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W29
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W30
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W31
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W32
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W33
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W34
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W35
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W36
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W37
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W38
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W39
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W40
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W41
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W42
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W43
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W44
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W45
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W46
Other unintestional injuries - Inanimate,"W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W49",W49
Other unintestional injuries - Animate,"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",W50
Other unintestional injuries - Animate,"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",W51
Other unintestional injuries - Animate,"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",W52
Other unintestional injuries - Animate,"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",W53
Other unintestional injuries - Animate,"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",W54
Other unintestional injuries - Animate,"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",W55
Other unintestional injuries - Animate,"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",W56
Other unintestional injuries - Animate,"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",W58
Other unintestional injuries - Animate,"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",W59
Other unintestional injuries - Animate,"W50,W51,W52,W53,W54,W55,W56,W58,W59,W64",W64
Drownings,"W65,W66,W67,W68,W69,W70,W73,W74",W65
Drownings,"W65,W66,W67,W68,W69,W70,W73,W74",W66
Drownings,"W65,W66,W67,W68,W69,W70,W73,W74",W67
Drownings,"W65,W66,W67,W68,W69,W70,W73,W74",W68
Drownings,"W65,W66,W67,W68,W69,W70,W73,W74",W69
Drownings,"W65,W66,W67,W68,W69,W70,W73,W74",W70
Drownings,"W65,W66,W67,W68,W69,W70,W73,W74",W73
Drownings,"W65,W66,W67,W68,W69,W70,W73,W74",W74
Other unintestional injuries - Threats to breathing,"W75,W76,W77,W78,W79,W80,W81,W83,W84",W75
Other unintestional injuries - Threats to breathing,"W75,W76,W77,W78,W79,W80,W81,W83,W84",W76
Other unintestional injuries - Threats to breathing,"W75,W76,W77,W78,W79,W80,W81,W83,W84",W77
Other unintestional injuries - Threats to breathing,"W75,W76,W77,W78,W79,W80,W81,W83,W84",W78
Other unintestional injuries - Threats to breathing,"W75,W76,W77,W78,W79,W80,W81,W83,W84",W79
Other unintestional injuries - Threats to breathing,"W75,W76,W77,W78,W79,W80,W81,W83,W84",W80
Other unintestional injuries - Threats to breathing,"W75,W76,W77,W78,W79,W80,W81,W83,W84",W81
Other unintestional injuries - Threats to breathing,"W75,W76,W77,W78,W79,W80,W81,W83,W84",W83
Other unintestional injuries - Threats to breathing,"W75,W76,W77,W78,W79,W80,W81,W83,W84",W84
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W85
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W86
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W87
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W88
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W89
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W90
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W91
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W92
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W93
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W94
Other unintestional injuries - Electric current,"W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W99",W99
Fires,"X00,X01,X02,X03,X04,X05,X06,X08,X09",X00
Fires,"X00,X01,X02,X03,X04,X05,X06,X08,X09",X01
Fires,"X00,X01,X02,X03,X04,X05,X06,X08,X09",X02
Fires,"X00,X01,X02,X03,X04,X05,X06,X08,X09",X03
Fires,"X00,X01,X02,X03,X04,X05,X06,X08,X09",X04
Fires,"X00,X01,X02,X03,X04,X05,X06,X08,X09",X05
Fires,"X00,X01,X02,X03,X04,X05,X06,X08,X09",X06
Fires,"X00,X01,X02,X03,X04,X05,X06,X08,X09",X08
Fires,"X00,X01,X02,X03,X04,X05,X06,X08,X09",X09
Other unintestional injuries - Heat,"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",X10
Other unintestional injuries - Heat,"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",X11
Other unintestional injuries - Heat,"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",X12
Other unintestional injuries - Heat,"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",X13
Other unintestional injuries - Heat,"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",X14
Other unintestional injuries - Heat,"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",X15
Other unintestional injuries - Heat,"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",X16
Other unintestional injuries - Heat,"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",X17
Other unintestional injuries - Heat,"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",X18
Other unintestional injuries - Heat,"X10,X11,X12,X13,X14,X15,X16,X17,X18,X19",X19
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",X20
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",X21
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",X22
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",X23
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",X24
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",X25
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",X26
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",X27
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",X28
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",X29
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",W57
"Venomous snakes, animals, and plants","X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,W57,W60",W60
Other unintestional injuries - Forces of nature,"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",X30
Other unintestional injuries - Forces of nature,"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",X31
Other unintestional injuries - Forces of nature,"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",X32
Other unintestional injuries - Forces of nature,"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",X33
Other unintestional injuries - Forces of nature,"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",X34
Other unintestional injuries - Forces of nature,"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",X35
Other unintestional injuries - Forces of nature,"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",X36
Other unintestional injuries - Forces of nature,"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",X37
Other unintestional injuries - Forces of nature,"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",X38
Other unintestional injuries - Forces of nature,"X30,X31,X32,X33,X34,X35,X36,X37,X38,X39",X39
Poisonings,"X40,X41,X42,X43,X44,X46,X47,X48,X49",X40
Poisonings,"X40,X41,X42,X43,X44,X46,X47,X48,X49",X41
Poisonings,"X40,X41,X42,X43,X44,X46,X47,X48,X49",X42
Poisonings,"X40,X41,X42,X43,X44,X46,X47,X48,X49",X43
Poisonings,"X40,X41,X42,X43,X44,X46,X47,X48,X49",X44
Poisonings,"X40,X41,X42,X43,X44,X46,X47,X48,X49",X46
Poisonings,"X40,X41,X42,X43,X44,X46,X47,X48,X49",X47
Poisonings,"X40,X41,X42,X43,X44,X46,X47,X48,X49",X48
Poisonings,"X40,X41,X42,X43,X44,X46,X47,X48,X49",X49
Other unintestional injuries - Overexertion,"X50,X51,X52,X57",X50
Other unintestional injuries - Overexertion,"X50,X51,X52,X57",X51
Other unintestional injuries - Overexertion,"X50,X51,X52,X57",X52
Other unintestional injuries - Overexertion,"X50,X51,X52,X57",X57
Other unintestional injuries - Accidental exposure,"X58,X59",X58
Other unintestional injuries - Accidental exposure,"X58,X59",X59
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X60
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X61
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X62
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X63
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X64
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X65
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X66
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X67
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X68
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X69
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X70
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X71
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X72
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X73
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X74
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X75
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X76
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X77
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X78
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X79
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X80
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X81
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X82
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X83
Self-inflicted injuries (suicide),"X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84",X84
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X85
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X86
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X87
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X88
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X89
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X90
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X91
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X92
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X93
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X94
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X95
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X96
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X97
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X98
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",X99
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Y00
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Y01
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Y02
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Y03
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Y04
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Y05
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Y06
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Y07
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Y08
Interpersonal violence and other intentional injuries - Assault,"X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,Y00,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09",Y09
Undetermined intent,"Y10,Y11,Y12,Y13,Y14,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y96,Y97,Y98",Y10
Undetermined intent,"Y10,Y11,Y12,Y13,Y14,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y96,Y97,Y98",Y11
Undetermined intent,"Y10,Y11,Y12,Y13,Y14,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y96,Y97,Y98",Y12
